INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
212196025,04/20/2020,01:35:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,999584,230371,40.79898610500004,-73.944617868999956,POINT (-73.94461786899996 40.79898610500004)
214184457,06/14/2020,18:30:00,BRONX,42,0,,false,,,,25-44,M,BLACK,1010158,242491,40.832227424000052,-73.906379769999944,POINT (-73.90637976999994 40.83222742400005)
214693506,06/26/2020,02:57:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,1001246,228856,40.794824801000061,-73.938618867999935,POINT (-73.93861886799993 40.79482480100006)
206898906,01/01/2020,21:47:00,MANHATTAN,24,0,,true,25-44,M,BLACK,25-44,M,BLACK,995052,230496,40.799335898000038,-73.960986414999979,POINT (-73.96098641499998 40.79933589800004)
207700495,01/09/2020,11:30:00,BROOKLYN,77,0,,false,,,,18-24,M,WHITE HISPANIC,1002295,184332,40.672615329000052,-73.934949719999963,POINT (-73.93494971999996 40.67261532900005)
211830262,04/07/2020,18:15:00,BRONX,44,0,,false,45-64,M,WHITE HISPANIC,45-64,M,BLACK,1003841,237690,40.819066317000079,-73.929221017999964,POINT (-73.92922101799996 40.81906631700008)
208393713,01/23/2020,01:20:00,MANHATTAN,18,0,,true,<18,M,WHITE HISPANIC,25-44,M,BLACK,986131,218090,40.765291116000071,-73.993211060999954,POINT (-73.99321106099995 40.76529111600007)
214694694,06/27/2020,23:47:00,QUEENS,101,0,,false,,,,25-44,M,BLACK,1053356,155686,40.593737112000042,-73.751170196999965,POINT (-73.75117019699996 40.59373711200004)
214102398,06/11/2020,20:27:00,QUEENS,113,0,,false,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,1041333,188264,40.683242112000073,-73.794185848999973,POINT (-73.79418584899997 40.68324211200007)
211865567,04/08/2020,21:12:00,QUEENS,101,0,,false,,,,<18,M,WHITE HISPANIC,1051162,155661,40.59368532700006,-73.759070379999969,POINT (-73.75907037999997 40.59368532700006)
214729491,06/29/2020,23:38:00,QUEENS,103,0,PVT HOUSE,false,,,,25-44,M,BLACK,1038779,192216,40.69410552100004,-73.803362405999962,POINT (-73.80336240599996 40.69410552100004)
210758101,03/09/2020,00:10:00,BROOKLYN,72,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,981063,173898,40.643994100000043,-74.011485558999937,POINT (-74.01148555899994 40.64399410000004)
213723896,05/29/2020,17:30:00,BROOKLYN,69,0,PVT HOUSE,false,,,,18-24,M,BLACK,1009794,171557,40.637532300000032,-73.90796443499994,POINT (-73.90796443499994 40.63753230000003)
213853205,06/04/2020,18:25:00,MANHATTAN,34,0,,false,,,,25-44,F,BLACK,1004074,251407,40.856714976000035,-73.92833866999996,POINT (-73.92833866999996 40.856714976000035)
209747702,02/18/2020,22:25:00,STATEN ISLAND,120,0,PVT HOUSE,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,950543,170917,40.635748327000044,-74.121447137999951,POINT (-74.12144713799995 40.635748327000044)
213772738,06/02/2020,01:50:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1010585,248617,40.849040238000043,-73.904812699999979,POINT (-73.90481269999998 40.84904023800004)
214431178,06/21/2020,23:13:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1008544,186799,40.679371743000047,-73.912413368999978,POINT (-73.91241336899998 40.67937174300005)
209281500,02/08/2020,12:13:00,QUEENS,115,0,,true,,,,25-44,M,BLACK,1021014,214935,40.756555222000031,-73.86730119899994,POINT (-73.86730119899994 40.75655522200003)
212426782,04/27/2020,19:30:00,BRONX,44,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,WHITE HISPANIC,1007801,245976,40.841799335000076,-73.914884830999938,POINT (-73.91488483099994 40.841799335000076)
214184462,06/13/2020,12:55:00,BRONX,46,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK HISPANIC,1005623,248047,40.847489162000045,-73.922749824999983,POINT (-73.92274982499998 40.847489162000045)
210592236,03/05/2020,18:39:00,MANHATTAN,25,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1001146,233195,40.806734361000053,-73.93896910899997,POINT (-73.93896910899997 40.80673436100005)
208549977,01/25/2020,04:58:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1009465,180957,40.663334191000047,-73.909114706999958,POINT (-73.90911470699996 40.66333419100005)
211578688,03/28/2020,21:43:00,BROOKLYN,79,0,,false,18-24,M,BLACK,45-64,M,BLACK,995841,189513,40.686846802000048,-73.958207294999966,POINT (-73.95820729499997 40.68684680200005)
214729487,06/29/2020,02:45:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1052844,189120,40.685509910000064,-73.752673854999955,POINT (-73.75267385499995 40.685509910000064)
212400498,04/26/2020,02:25:00,BRONX,41,1,,false,,,,25-44,M,BLACK,1013879,239551,40.824146269000039,-73.892946482999946,POINT (-73.89294648299995 40.82414626900004)
212286968,04/22/2020,20:35:00,QUEENS,105,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1058740,195560,40.703138482000043,-73.731343713999934,POINT (-73.73134371399993 40.70313848200004)
214693512,06/26/2020,22:43:00,BRONX,42,0,COMMERCIAL BLDG,true,,,,18-24,M,BLACK,1010967,241149,40.828541610000059,-73.903461696999955,POINT (-73.90346169699995 40.82854161000006)
213187660,05/15/2020,21:49:00,BROOKLYN,79,0,,false,,,,45-64,M,BLACK,1000638,188057,40.682842833000052,-73.94091409899994,POINT (-73.94091409899994 40.68284283300005)
213943826,06/07/2020,14:31:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1006566,238688,40.821799082000041,-73.919372535999969,POINT (-73.91937253599997 40.82179908200004)
214184461,06/14/2020,14:05:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,1002882,181672,40.665313006000076,-73.932840952999982,POINT (-73.93284095299998 40.665313006000076)
211767651,04/05/2020,03:19:00,BROOKLYN,67,0,,false,,,,45-64,M,BLACK,1006160,180447,40.661943149000081,-73.92102913399998,POINT (-73.92102913399998 40.66194314900008)
209281499,02/08/2020,05:30:00,QUEENS,103,0,,false,,,,18-24,M,BLACK,1048161,195864,40.704055618000041,-73.769495156999938,POINT (-73.76949515699994 40.70405561800004)
214359649,06/18/2020,23:51:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1001931,190301,40.688999611000042,-73.93624626899998,POINT (-73.93624626899998 40.68899961100004)
206931574,01/04/2020,05:19:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,990351,192282,40.694452556000044,-73.978000307999935,POINT (-73.97800030799993 40.694452556000044)
212400207,04/25/2020,00:55:00,MANHATTAN,32,0,,true,,,,25-44,M,BLACK HISPANIC,1001250,237934,40.819741394000062,-73.938581433999957,POINT (-73.93858143399996 40.81974139400006)
212336415,04/24/2020,02:53:00,BRONX,43,0,,false,18-24,M,BLACK,18-24,M,BLACK,1026934,240787,40.827485296000077,-73.845768611999972,POINT (-73.84576861199997 40.82748529600008)
207824248,01/13/2020,03:51:00,QUEENS,115,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1022705,215793,40.75890301700008,-73.861192609999989,POINT (-73.86119260999999 40.75890301700008)
210156781,02/26/2020,22:50:00,MANHATTAN,34,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1006293,254234,40.864468978000048,-73.920307801999968,POINT (-73.92030780199997 40.86446897800005)
208531436,01/25/2020,03:39:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1021780,259129,40.877851985000063,-73.864289181999936,POINT (-73.86428918199994 40.87785198500006)
214430795,06/19/2020,23:00:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1016807,179007,40.657957922000037,-73.882660123999983,POINT (-73.88266012399998 40.65795792200004)
214432034,06/20/2020,05:45:00,BROOKLYN,77,0,PVT HOUSE,false,,,,25-44,M,BLACK,1001639,185922,40.676980833000073,-73.937310478999962,POINT (-73.93731047899996 40.67698083300007)
211767422,04/04/2020,18:15:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,999888,193014,40.69645001400005,-73.943606736999982,POINT (-73.94360673699998 40.69645001400005)
213283577,05/19/2020,02:15:00,BRONX,47,0,GROCERY/BODEGA,false,45-64,M,BLACK HISPANIC,25-44,M,BLACK,1025864,261342,40.883907664000048,-73.849507304999975,POINT (-73.84950730499997 40.88390766400005)
212903585,05/08/2020,01:05:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1007545,193394,40.697476184000038,-73.915992296999946,POINT (-73.91599229699995 40.69747618400004)
207815718,01/11/2020,22:37:00,BRONX,44,0,,true,18-24,M,BLACK,25-44,M,BLACK,1010044,244313,40.83722861900003,-73.906784716999937,POINT (-73.90678471699994 40.83722861900003)
214116581,06/11/2020,22:30:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,997786,177027,40.652572760000055,-73.951219198999979,POINT (-73.95121919899998 40.652572760000055)
213099073,05/14/2020,01:03:00,QUEENS,100,0,,false,<18,M,BLACK,18-24,M,BLACK,1036176,153315,40.587346504000038,-73.813048538999965,POINT (-73.81304853899996 40.58734650400004)
210707457,03/08/2020,04:51:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1000829,195754,40.703968961000044,-73.940206501999967,POINT (-73.94020650199997 40.703968961000044)
213772740,06/02/2020,12:05:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,false,,,,45-64,M,BLACK,1004363,190670,40.690007239000067,-73.927475723999976,POINT (-73.92747572399998 40.69000723900007)
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,25-44,M,BLACK HISPANIC,989667,212965,40.751222840000025,-73.980450272999974,POINT (-73.98045027299997 40.751222840000025)
214561879,06/24/2020,22:46:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1009701,249613,40.851776555000072,-73.908004165999955,POINT (-73.90800416599996 40.85177655500007)
214729489,06/29/2020,18:10:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK,1002388,185584,40.676051596000036,-73.93461108799994,POINT (-73.93461108799994 40.676051596000036)
214513455,06/23/2020,22:04:00,BROOKLYN,63,0,PVT HOUSE,false,,,,25-44,U,BLACK,1004029,167694,40.626943932000074,-73.928747485999963,POINT (-73.92874748599996 40.626943932000074)
213772736,06/01/2020,23:30:00,BRONX,46,0,,false,,,,25-44,M,BLACK HISPANIC,1009699,248848,40.84967686300007,-73.908014298999944,POINT (-73.90801429899994 40.84967686300007)
212640534,05/03/2020,04:36:00,BRONX,40,0,,false,,,,25-44,M,WHITE HISPANIC,1006230,234035,40.809028744000045,-73.920601758999965,POINT (-73.92060175899996 40.809028744000045)
210527846,03/04/2020,16:26:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1004975,183973,40.671624086000065,-73.925289502999988,POINT (-73.92528950299999 40.671624086000065)
214312559,06/17/2020,18:34:00,BROOKLYN,71,0,,false,,,,<18,M,BLACK,1003939,181925,40.666005148000067,-73.929030177999948,POINT (-73.92903017799995 40.66600514800007)
214184455,06/13/2020,00:35:00,BRONX,44,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1005000,238878,40.822324395000066,-73.925029987999949,POINT (-73.92502998799995 40.82232439500007)
214431179,06/20/2020,01:59:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,F,WHITE HISPANIC,1010025,246298,40.842676920000031,-73.906845751999981,POINT (-73.90684575199998 40.84267692000003)
213922507,06/06/2020,11:50:00,BROOKLYN,71,0,,false,,,,18-24,M,BLACK HISPANIC,1002948,182618,40.667909427000041,-73.932600427999944,POINT (-73.93260042799994 40.66790942700004)
213471603,05/23/2020,18:52:00,BROOKLYN,63,0,,false,25-44,M,BLACK,18-24,M,BLACK,1003431,168503,40.62916578200003,-73.930899484999941,POINT (-73.93089948499994 40.62916578200003)
211963623,04/10/2020,19:44:00,MANHATTAN,23,0,,true,25-44,M,BLACK,18-24,M,BLACK,1000267,225915,40.786754376000033,-73.942161625999972,POINT (-73.94216162599997 40.78675437600003)
213471605,05/23/2020,03:51:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1038389,189258,40.685988905000045,-73.804792564999957,POINT (-73.80479256499996 40.685988905000045)
212998636,05/11/2020,23:50:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,996279,235478,40.813008529000058,-73.956545768999945,POINT (-73.95654576899994 40.81300852900006)
213187658,05/15/2020,15:26:00,MANHATTAN,34,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1003659,250199,40.853400299000043,-73.929842371999939,POINT (-73.92984237199994 40.85340029900004)
213748377,06/01/2020,17:34:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,F,BLACK,1015781,180264,40.661411822000048,-73.886352132999946,POINT (-73.88635213299995 40.66141182200005)
214693792,06/27/2020,02:50:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,1012273,178202,40.655763884000066,-73.899004809999951,POINT (-73.89900480999995 40.655763884000066)
214431176,06/20/2020,02:05:00,BRONX,40,2,,false,,,,25-44,F,BLACK,1004776,234057,40.809092626000051,-73.925854061999985,POINT (-73.92585406199998 40.80909262600005)
213187657,05/17/2020,01:20:00,BROOKLYN,73,0,PVT HOUSE,false,,,,18-24,F,BLACK,1009357,177370,40.653488974000027,-73.909517344999983,POINT (-73.90951734499998 40.65348897400003)
214058822,06/10/2020,04:35:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1008524,247043,40.844725980000078,-73.912267947999965,POINT (-73.91226794799996 40.84472598000008)
213724260,05/30/2020,20:49:00,QUEENS,113,0,,false,,,,18-24,F,BLACK,1042218,185110,40.674579367000035,-73.791022078999958,POINT (-73.79102207899996 40.674579367000035)
214431172,06/20/2020,01:24:00,MANHATTAN,34,0,,false,25-44,M,BLACK,25-44,F,BLACK,1005747,253516,40.862499631000048,-73.922284096999988,POINT (-73.92228409699999 40.86249963100005)
214694692,06/27/2020,07:34:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,987567,221008,40.773299847000033,-73.988025679999964,POINT (-73.98802567999996 40.77329984700003)
206898907,01/01/2020,10:29:00,BRONX,43,0,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1018527,243130,40.833952779000072,-73.876134148999938,POINT (-73.87613414899994 40.83395277900007)
212516310,04/29/2020,13:40:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1006900,177701,40.654404122000074,-73.918371105999938,POINT (-73.91837110599994 40.654404122000074)
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,false,45-64,M,WHITE HISPANIC,25-44,M,BLACK,938373,169290,40.631227890000048,-74.165284271999951,POINT (-74.16528427199995 40.63122789000005)
211066102,03/14/2020,21:45:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,1001374,238163,40.820369696000057,-73.938132845999974,POINT (-73.93813284599997 40.82036969600006)
208009527,01/15/2020,19:35:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,999530,214433,40.75524058600007,-73.944849148999936,POINT (-73.94484914899994 40.75524058600007)
214183639,06/12/2020,23:00:00,BRONX,47,0,,true,,,,18-24,M,BLACK,1021731,263219,40.889077955000062,-73.864443483999935,POINT (-73.86444348399993 40.88907795500006)
213724257,05/30/2020,16:40:00,BRONX,48,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK HISPANIC,1014154,251416,40.856711291000067,-73.891899955999975,POINT (-73.89189995599997 40.85671129100007)
208237501,01/20/2020,19:30:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,45-64,F,BLACK,1001215,193881,40.698827283000071,-73.938819046999981,POINT (-73.93881904699998 40.69882728300007)
210338030,03/01/2020,19:15:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1015283,247424,40.845750546000033,-73.887837157999968,POINT (-73.88783715799997 40.84575054600003)
211958003,04/11/2020,22:50:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,1008592,172971,40.641416810000067,-73.91229022999994,POINT (-73.91229022999994 40.64141681000007)
207815138,01/10/2020,03:38:00,MANHATTAN,30,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,997234,239120,40.82300344500004,-73.953088712999943,POINT (-73.95308871299994 40.82300344500004)
213973276,06/08/2020,22:39:00,BROOKLYN,70,0,,false,,,,25-44,M,BLACK,996352,172912,40.641280049000045,-73.956394557999943,POINT (-73.95639455799994 40.641280049000045)
214608092,06/25/2020,18:18:00,MANHATTAN,23,0,,false,<18,M,BLACK HISPANIC,18-24,M,BLACK,998160,227234,40.790378245000056,-73.949767590999954,POINT (-73.94976759099995 40.790378245000056)
209281502,02/08/2020,20:28:00,BRONX,41,0,,false,45-64,M,BLACK,UNKNOWN,M,WHITE,1013775,238190,40.820411060000026,-73.893328241999939,POINT (-73.89332824199994 40.820411060000026)
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996329,238263,40.820652506000044,-73.956360127999972,POINT (-73.95636012799997 40.820652506000044)
213549525,05/26/2020,02:13:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1001469,191733,40.692931032000047,-73.937908514999947,POINT (-73.93790851499995 40.69293103200005)
211534998,03/27/2020,05:40:00,QUEENS,103,0,HOTEL/MOTEL,false,25-44,M,BLACK,25-44,F,BLACK,1035590,195583,40.703366206000055,-73.81483667599997,POINT (-73.81483667599997 40.703366206000055)
211065733,03/14/2020,00:50:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,997107,180384,40.661788000000058,-73.953659840999933,POINT (-73.95365984099993 40.66178800000006)
214729488,06/29/2020,20:56:00,BROOKLYN,83,0,PVT HOUSE,false,,,,45-64,M,BLACK,1009326,191647,40.69267620800008,-73.909575953999934,POINT (-73.90957595399993 40.69267620800008)
213050796,05/13/2020,23:20:00,BROOKLYN,70,0,STORE UNCLASSIFIED,false,25-44,F,BLACK,25-44,M,BLACK,994482,175986,40.649719874000027,-73.963128026999982,POINT (-73.96312802699998 40.64971987400003)
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,989667,212965,40.751222840000025,-73.980450272999974,POINT (-73.98045027299997 40.751222840000025)
213885924,06/05/2020,20:20:00,BROOKLYN,75,0,GROCERY/BODEGA,true,18-24,M,BLACK,25-44,M,BLACK,1013511,181454,40.664685899000062,-73.894528874999935,POINT (-73.89452887499993 40.66468589900006)
212200405,04/20/2020,19:36:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1000215,193000,40.696411003000037,-73.942427523999982,POINT (-73.94242752399998 40.69641100300004)
214432035,06/20/2020,20:41:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,999481,226053,40.787134539000078,-73.944999677999988,POINT (-73.94499967799999 40.78713453900008)
211362507,03/22/2020,15:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,990736,193292,40.697224498000026,-73.976610965999953,POINT (-73.97661096599995 40.697224498000026)
214693787,06/27/2020,02:03:00,QUEENS,114,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1004577,220322,40.771394210000039,-73.926614486999938,POINT (-73.92661448699994 40.77139421000004)
212558133,04/30/2020,23:20:00,BRONX,47,0,,false,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1025204,258236,40.875385756000071,-73.851913132999982,POINT (-73.85191313299998 40.87538575600007)
213772741,06/02/2020,11:30:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1003550,235576,40.81326462100003,-73.930278450999936,POINT (-73.93027845099994 40.81326462100003)
206931577,01/05/2020,21:57:00,BROOKLYN,79,0,,false,45-64,M,WHITE HISPANIC,25-44,M,BLACK,999215,189479,40.686748418000036,-73.946041602999969,POINT (-73.94604160299997 40.686748418000036)
214430793,06/19/2020,22:04:00,BROOKLYN,75,0,PVT HOUSE,false,,,,25-44,U,BLACK,1012487,179224,40.658568369000079,-73.898229262999962,POINT (-73.89822926299996 40.65856836900008)
212516310,04/29/2020,13:40:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1006900,177701,40.654404122000074,-73.918371105999938,POINT (-73.91837110599994 40.654404122000074)
210220409,02/27/2020,22:00:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,1048062,194225,40.69955767600004,-73.769867746999978,POINT (-73.76986774699998 40.69955767600004)
214615266,06/26/2020,04:20:00,BRONX,52,0,,false,,,,18-24,F,WHITE HISPANIC,1013734,254081,40.864027324000062,-73.893406510999966,POINT (-73.89340651099997 40.86402732400006)
214467577,06/22/2020,19:00:00,MANHATTAN,24,0,MULTI DWELL - APT BUILD,true,65+,M,BLACK HISPANIC,45-64,F,WHITE HISPANIC,990173,227127,40.790093520000028,-73.978611525999952,POINT (-73.97861152599995 40.79009352000003)
212903586,05/10/2020,22:03:00,MANHATTAN,25,0,,true,,,,18-24,M,BLACK,1001508,232696,40.805364044000044,-73.937662762999935,POINT (-73.93766276299993 40.805364044000044)
208955529,02/03/2020,21:12:00,BRONX,47,0,,true,45-64,M,BLACK,25-44,M,BLACK,1024708,266922,40.899228355000048,-73.853654177999942,POINT (-73.85365417799994 40.89922835500005)
213724258,05/30/2020,23:27:00,MANHATTAN,33,0,,false,,,,25-44,M,WHITE HISPANIC,1002119,246967,40.844532665000031,-73.935417728999937,POINT (-73.93541772899994 40.84453266500003)
208899076,02/01/2020,05:09:00,BRONX,50,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010591,262530,40.887227151000047,-73.904736323999941,POINT (-73.90473632399994 40.88722715100005)
213283005,05/19/2020,01:00:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1022078,183185,40.669404648000068,-73.86363907499998,POINT (-73.86363907499998 40.66940464800007)
213854003,06/04/2020,12:15:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,1002792,185840,40.676753422000047,-73.933153900999969,POINT (-73.93315390099997 40.67675342200005)
214439582,06/20/2020,22:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991703,192337,40.69460248300004,-73.973124728999949,POINT (-73.97312472899995 40.69460248300004)
214693794,06/28/2020,03:23:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,999849,193276,40.697169212000063,-73.943746774999966,POINT (-73.94374677499997 40.69716921200006)
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,false,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1006605,254113,40.864136085000041,-73.919180209999979,POINT (-73.91918020999998 40.86413608500004)
210757629,03/09/2020,22:32:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1017970,243163,40.83404549800008,-73.878146818999937,POINT (-73.87814681899994 40.83404549800008)
207572466,01/07/2020,21:00:00,BRONX,45,0,DEPT STORE,false,,,,45-64,M,WHITE,1030892,255600,40.86812253100004,-73.831363909999936,POINT (-73.83136390999994 40.86812253100004)
214778104,06/30/2020,09:00:00,BROOKLYN,79,0,STORE UNCLASSIFIED,false,,,,25-44,M,BLACK,1000212,190859,40.690534459000048,-73.942443414999957,POINT (-73.94244341499996 40.69053445900005)
209281504,02/08/2020,22:06:00,BROOKLYN,83,0,,false,45-64,M,BLACK,25-44,M,BLACK,1003346,192740,40.69569116200006,-73.931137068999988,POINT (-73.93113706899999 40.69569116200006)
213772739,06/02/2020,04:50:00,BRONX,46,0,,false,,,,45-64,M,WHITE HISPANIC,1011043,251220,40.856183319000024,-73.903146842999945,POINT (-73.90314684299994 40.856183319000024)
208549976,01/26/2020,23:16:00,MANHATTAN,32,0,GROCERY/BODEGA,false,,,,25-44,M,BLACK,1000515,237599,40.818823297000051,-73.941237758999989,POINT (-73.94123775899999 40.81882329700005)
206898907,01/01/2020,10:29:00,BRONX,43,0,MULTI DWELL - PUBLIC HOUS,true,25-44,F,BLACK,25-44,M,BLACK,1018527,243130,40.833952779000072,-73.876134148999938,POINT (-73.87613414899994 40.83395277900007)
212903274,05/10/2020,21:26:00,BROOKLYN,71,0,,true,,,,18-24,M,BLACK,996789,178574,40.65682040400003,-73.954809400999977,POINT (-73.95480940099998 40.65682040400003)
214468087,06/22/2020,23:40:00,STATEN ISLAND,120,0,PVT HOUSE,false,,,,25-44,M,BLACK,960126,172813,40.640983725000069,-74.086926572999971,POINT (-74.08692657299997 40.64098372500007)
213472076,05/24/2020,17:12:00,BRONX,40,0,,false,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1007737,236070,40.81461037400004,-73.915150813999958,POINT (-73.91515081399996 40.81461037400004)
212640103,05/01/2020,09:00:00,BROOKLYN,69,0,,false,25-44,M,BLACK,25-44,M,BLACK,1014084,174686,40.646107318000077,-73.892493411999965,POINT (-73.89249341199996 40.64610731800008)
214778539,06/30/2020,18:49:00,BRONX,47,0,,false,,,,18-24,F,BLACK,1024807,261935,40.885540183000046,-73.853326274999972,POINT (-73.85332627499997 40.885540183000046)
211958806,04/11/2020,23:00:00,BRONX,42,0,,false,,,,25-44,M,BLACK HISPANIC,1015437,244318,40.83722494500006,-73.887294991999966,POINT (-73.88729499199997 40.83722494500006)
212170021,04/19/2020,17:35:00,BRONX,49,0,,false,45-64,M,BLACK,25-44,M,BLACK,1021210,254202,40.864331297000035,-73.86637753399998,POINT (-73.86637753399998 40.864331297000035)
207815717,01/11/2020,03:02:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1005728,233375,40.807218462000037,-73.922417274999987,POINT (-73.92241727499999 40.80721846200004)
211362506,03/21/2020,16:05:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1040264,190275,40.688768663000076,-73.798023450999949,POINT (-73.79802345099995 40.688768663000076)
213819785,06/03/2020,16:55:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,M,BLACK,1012551,236626,40.816122327000073,-73.897757118999948,POINT (-73.89775711899995 40.81612232700007)
213723895,05/30/2020,02:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,M,BLACK,989961,192624,40.695391527000027,-73.97940641699995,POINT (-73.97940641699995 40.69539152700003)
